,Price,Stock
551,15.407891175150873,0
552,15.436826146245004,0
553,15.465877603292466,0
554,15.494323053956034,0
555,15.521496240496637,0
556,15.546763737797738,0
557,15.56958922147751,0
558,15.589563331604005,0
559,15.606427423954012,0
560,15.620085445642472,0
561,15.630600966215136,0
562,15.638188445568087,0
563,15.643196119070055,0
564,15.646076657772065,0
565,15.647364115715028,0
566,15.647637255191805,0
567,15.647492302656175,0
568,15.64746086716652,0
569,15.64808119416237,0
570,15.64984891653061,0
571,15.653178284168245,0
572,15.658378063440324,0
573,15.66564909219742,0
574,15.675088471174242,0
575,15.686695152521136,0
576,15.700377973318101,0
577,15.715951813459398,0
578,15.733127117156984,0
579,15.751515132188798,0
580,15.77064257979393,0
581,15.789977501630784,0
582,15.809028805494309,0
583,15.827228906154634,0
584,15.844031873941423,0
585,15.858979798555376,0
586,15.871732827425005,0
587,15.882079644203188,0
588,15.889945152997972,0
589,15.895381047725678,0
590,15.89855952501297,0
591,15.89975477218628,0
592,15.899324105978014,0
593,15.897524249553681,0
594,15.894106513261796,0
595,15.888224234580996,0
596,15.878122614622118,0
597,15.860599774122239,0
598,15.830956107378007,0
599,15.785286977291108,0
600,15.724916167259218,0
601,15.657812224626543,0
602,15.595297863483431,0
603,15.54779621899128,0
604,15.522128268480301,0
605,15.520666343569756,0
606,15.541794660091401,0
607,15.58460036635399,0
608,15.64784158587456,0
609,15.727881232500078,0
610,15.817723861932755,0
611,15.907942320108415,0
612,15.988813610076905,0
613,16.052417036294937,0
614,16.093833293914795,0
615,16.111321555376055,0
616,16.105778430700305,0
617,16.079455748796466,0
618,16.03349391937256,0
619,15.967478343248368,0
620,15.880906751155855,0
621,15.776189546585083,0
622,15.658570518493654,0
623,15.53507584810257,0
624,15.413217744231225,0
625,15.299933844804766,0
626,15.20098365545273,0
627,15.120767446160318,0
628,15.062377071976663,0
629,15.027660241127016,0
630,15.017162184715273,0
631,15.029588808417321,0
632,15.061561670303346,0
633,15.108531531095506,0
634,15.165004165768625,0
635,15.224763555526735,0
636,15.281288582682611,0
637,15.328350654244424,0
638,15.360656732320788,0
639,15.37442879498005,0
640,15.367839567065241,0
641,15.34102422118187,0
642,15.294578459858895,0
643,15.228046119213106,0
644,15.14020820081234,0
645,15.031499736905099,0
646,14.906393648386002,0
647,14.772952090501787,0
648,14.640875880718232,0
649,14.519516029357911,0
650,14.416447616219521,0
651,14.336772621273996,0
652,14.283051290512086,0
653,14.255633605718614,0
654,14.253131515383721,0
655,14.272390468120577,0
656,14.309134538769724,0
657,14.358210402727128,0
658,14.413581922054291,0
659,14.468531507253648,0
660,14.516198013424875,0
661,14.550298184752466,0
662,14.565909398198128,0
663,14.56018028020859,0
664,14.532781980633738,0
665,14.485048237442971,0
666,14.417992845177652,0
667,14.331486394405367,0
668,14.225744218230249,0
669,14.103816606998445,0
670,13.972201800346376,0
671,13.839276832342149,0
672,13.713383808732035,0
673,13.60139845699072,0
674,13.508023089766503,0
675,13.435724781751635,0
676,13.385083430409432,0
677,13.355273242890837,0
678,13.344114211648703,0
679,13.347407603114846,0
680,13.359439056515695,0
681,13.374083279371263,0
682,13.385169878005984,0
683,13.38668428272009,0
684,13.372932565808298,0
685,13.339734636694194,0
686,13.285156557857992,0
687,13.209592801034452,0
688,13.115386707335713,0
689,13.006266962438824,0
690,12.8868583162874,0
691,12.762282265052201,0
692,12.63773011788726,0
693,12.517976401746274,0
694,12.40673030793667,0
695,12.30612290069461,0
696,12.21699080064893,0
697,12.139367582648994,0
698,12.072918808013203,0
699,12.016739658564331,0
700,11.969302631467583,0
701,11.928622400909664,0
702,11.892484991550447,0
703,11.858692888021471,0
704,11.825312764048578,0
705,11.790888283252718,0
706,11.754566845297814,0
707,11.716103777289392,0
708,11.675815355181696,0
709,11.63448292553425,0
710,11.593215986490252,0
711,11.553298503160478,0
712,11.516034349799158,0
713,11.482619297504426,0
714,11.454051248431208,0
715,11.431073127985002,0
716,11.414169042706492,0
717,11.403565677404405,0
718,11.39926180958748,0
719,11.401059221029284,0
720,11.408765631318094,0
721,11.422723861932756,0
722,11.444070305824281,0
723,11.47483010709286,0
724,11.517908254265787,0
725,11.576769811511042,0
726,11.654448478221894,0
727,11.751895177960398,0
728,11.86655979394913,0
0,70.27,1
1,70.77,1
2,71.49,1
3,71.3,1
4,71.36,1
5,71.58,1
6,71.37,1
7,71.43,1
8,71.12,1
9,71.04,1
10,71.49,1
11,71.86,1
12,72.11,1
13,71.71,1
14,71.92,1
15,71.16,1
16,71.87,1
17,72.18,1
18,72.17,1
19,71.94,1
20,71.58,1
21,71.68,1
22,71.63,1
23,71.17,1
24,71.35,1
25,71.58,1
26,72.3,1
27,72.52,1
28,72.28,1
29,72.5,1
30,72.49,1
31,72.37,1
32,71.91,1
33,73.29,1
34,73.41,1
35,73.13,1
36,73.12,1
37,73.81,1
38,73.52,1
39,73.4,1
40,72.91,1
41,73.39,1
42,73.84,1
43,74.15,1
44,73.69,1
45,73.47,1
46,72.87,1
47,73.19,1
48,73.23,1
49,73.25,1
50,74.35,1
51,74.35,1
52,75.04,1
53,75.15,1
54,75.14,1
55,75.12,1
56,74.71,1
57,74.3,1
58,73.57,1
59,73.43,1
60,73.98,1
61,73.99,1
62,73.87,1
63,73.81,1
64,73.69,1
65,73.91,1
66,74.2,1
67,73.88,1
68,74.11,1
69,74.35,1
70,74.13,1
71,74.16,1
72,74.4,1
73,73.89,1
74,73.94,1
75,73.48,1
76,73.32,1
77,73.37,1
78,73.13,1
79,72.6,1
80,72.14,1
81,71.8,1
82,71.42,1
83,71.6,1
84,72.04,1
85,71.47,1
86,71.46,1
87,71.53,1
88,72.01,1
89,72.57,1
90,73.08,1
91,72.7,1
92,72.75,1
93,72.19,1
94,73.39,1
95,73.46,1
96,73.34,1
97,73.54,1
98,73.72,1
99,74.54,1
100,74.63,1
101,74.64,1
102,74.24,1
103,73.89,1
104,74.11,1
105,73.17,1
106,73.3,1
107,73.45,1
108,73.14,1
109,73.3,1
110,73.58,1
111,73.9,1
112,73.82,1
113,74.04,1
114,73.32,1
115,73.65,1
116,73.45,1
117,73.48,1
118,74.03,1
119,74.09,1
120,73.37,1
121,73.65,1
122,73.44,1
123,73.15,1
124,74.05,1
125,74.02,1
126,74.1,1
127,73.6,1
128,73.93,1
129,73.79,1
130,74.14,1
131,74.21,1
132,74.8,1
133,74.35,1
134,74.09,1
135,74.17,1
136,73.75,1
137,73.53,1
138,73.74,1
139,74.2,1
140,74.86,1
141,74.85,1
142,74.1,1
143,73.7,1
144,73.73,1
145,73.45,1
146,73.4,1
147,72.7,1
148,73.24,1
149,72.87,1
150,72.77,1
151,72.62,1
152,73.38,1
153,74.06,1
154,73.9,1
155,73.09,1
156,72.24,1
157,71.9,1
158,72.04,1
159,71.75,1
160,71.79,1
161,72.2,1
162,72.91,1
163,73.06,1
164,73.03,1
165,73.36,1
166,73.73,1
167,73.97,1
168,74.4,1
169,73.99,1
170,73.5,1
171,73.79,1
172,73.99,1
173,73.83,1
174,73.04,1
175,73.51,1
176,73.8,1
177,74.02,1
178,73.65,1
179,73.55,1
180,73.32,1
181,72.64,1
182,72.47,1
183,73.17,1
184,72.39,1
185,72.93,1
186,72.45,1
187,72.57,1
188,73.24,1
189,73.35,1
190,72.24,1
191,72.36,1
192,72.14,1
193,72.07,1
194,72.33,1
195,71.61,1
196,71.35,1
197,71.61,1
198,71.65,1
199,71.64,1
200,71.46,1
201,71.08,1
202,71.51,1
203,71.46,1
204,71.59,1
205,71.79,1
206,71.83,1
207,71.71,1
208,71.54,1
209,71.36,1
210,71.09,1
211,70.88,1
212,70.1,1
213,69.56,1
214,69.33,1
215,68.53,1
216,68.52,1
217,68.1,1
218,68.05,1
219,67.97,1
220,68.47,1
221,67.65,1
222,67.88,1
223,67.51,1
224,67.39,1
225,67.59,1
226,67.65,1
227,67.81,1
228,67.58,1
229,67.6,1
230,67.84,1
231,68.83,1
232,68.88,1
233,68.4,1
234,68.15,1
235,68.3,1
236,68.16,1
237,67.85,1
238,67.68,1
239,67.38,1
240,67.4,1
241,67.66,1
242,67.66,1
243,68.35,1
244,68.55,1
245,68.73,1
246,68.15,1
247,68.16,1
248,67.88,1
249,67.96,1
250,67.99,1
251,67.66,1
252,67.84,1
253,68.3,1
254,68.22,1
255,68.57,1
256,68.7,1
257,68.61,1
258,68.02,1
259,68.14,1
260,67.18,1
261,67.5,1
262,68.11,1
263,67.99,1
264,67.96,1
265,67.46,1
266,66.75,1
267,67.91,1
268,67.28,1
269,67.05,1
270,66.86,1
271,66.5,1
272,66.74,1
273,66.15,1
274,66.33,1
275,66.27,1
276,66.44,1
277,66.63,1
278,66.17,1
279,66.44,1
280,66.07,1
281,65.42,1
282,65.81,1
283,65.47,1
284,64.74,1
285,64.56,1
286,65.03,1
287,65.51,1
288,65.52,1
289,65.49,1
290,65.27,1
291,66.12,1
292,65.97,1
293,65.33,1
294,65.33,1
295,66.54,1
296,66.52,1
297,65.92,1
298,65.93,1
299,66.74,1
300,66.83,1
301,66.96,1
302,66.73,1
303,67.26,1
304,66.65,1
305,67.01,1
306,66.87,1
307,67.54,1
308,67.38,1
309,66.54,1
310,65.78,1
311,65.45,1
312,65.12,1
313,65.18,1
314,64.73,1
315,64.38,1
316,64.11,1
317,63.74,1
318,63.98,1
319,63.52,1
320,63.37,1
321,63.31,1
322,63.44,1
323,63.13,1
324,62.78,1
325,62.93,1
326,63.55,1
327,64.3,1
328,63.8,1
329,63.06,1
330,63.16,1
331,63.23,1
332,63.44,1
333,63.14,1
334,62.96,1
335,62.62,1
336,62.54,1
337,62.47,1
338,63.02,1
339,63.02,1
340,63.53,1
341,63.67,1
342,63.45,1
343,62.53,1
344,63.09,1
345,63.18,1
346,63.16,1
347,62.89,1
348,63.03,1
349,62.75,1
350,63.5,1
351,62.98,1
352,63.78,1
353,63.71,1
354,63.7,1
355,63.55,1
356,63.58,1
357,63.15,1
358,63.47,1
359,63.87,1
360,64.42,1
361,64.1,1
362,64.75,1
363,64.67,1
364,64.46,1
365,64.36,1
366,62.85,1
367,63.0,1
368,62.89,1
369,62.92,1
370,63.25,1
371,63.44,1
372,63.07,1
373,63.24,1
374,62.91,1
375,63.62,1
376,63.56,1
377,63.3,1
378,63.37,1
379,63.9,1
380,63.4,1
381,63.62,1
382,63.1,1
383,63.19,1
384,63.11,1
385,62.98,1
386,63.31,1
387,63.21,1
388,63.63,1
389,64.3,1
390,64.74,1
391,65.1,1
392,65.02,1
393,65.47,1
394,65.33,1
395,65.18,1
396,64.96,1
397,64.81,1
398,64.63,1
399,64.18,1
400,64.45,1
401,64.06,1
402,63.5,1
403,63.48,1
404,63.69,1
405,63.66,1
406,63.95,1
407,63.56,1
408,63.6,1
409,63.57,1
410,64.2,1
411,64.82,1
412,64.14,1
413,64.23,1
414,64.33,1
415,64.67,1
416,63.98,1
417,64.23,1
418,64.25,1
419,64.1,1
420,64.36,1
421,64.11,1
422,64.35,1
423,64.62,1
424,64.64,1
425,65.07,1
426,65.66,1
427,65.82,1
428,66.33,1
429,66.45,1
430,66.23,1
431,66.38,1
432,66.34,1
433,66.76,1
434,66.71,1
435,66.68,1
436,66.83,1
437,67.2,1
438,67.01,1
439,66.92,1
440,67.53,1
441,67.7,1
442,67.56,1
443,67.63,1
444,68.29,1
445,68.04,1
446,67.91,1
447,67.8,1
448,67.77,1
449,67.06,1
450,66.96,1
451,66.34,1
452,66.28,1
453,66.28,1
454,66.1,1
455,66.24,1
456,66.32,1
457,66.76,1
458,66.9,1
459,67.31,1
460,68.19,1
461,67.68,1
462,67.27,1
463,67.66,1
464,67.62,1
465,67.64,1
466,67.45,1
467,67.33,1
468,66.8,1
469,66.71,1
470,66.75,1
471,66.02,1
472,66.74,1
473,67.03,1
474,67.19,1
475,67.73,1
476,67.75,1
477,67.83,1
478,67.61,1
479,66.4085804784298,1
480,66.58545804142952,1
481,66.67044778943063,1
482,66.672949821949,1
483,66.6254115819931,1
484,66.55223402738571,1
485,66.46685882806779,1
486,66.39605217695237,1
487,66.32131127715111,1
488,66.22636441469193,1
489,66.1060106420517,1
490,65.93841036319733,1
491,65.7356739294529,1
492,65.5150739055872,1
493,65.29804535269737,1
494,65.11146613121034,1
495,64.94355276763439,1
496,64.78182457506657,1
497,64.62559454321861,1
498,64.47788544178009,1
499,64.34107913315296,1
500,64.21565421938897,1
501,64.10084886729717,1
502,63.99546666622162,1
503,63.89817573070526,1
504,63.807605913579465,1
505,63.722394625544545,1
506,63.64123293817043,1
507,63.56292028397322,1
508,63.48639676630497,1
509,63.410767627954485,1
510,63.33531865030527,1
511,63.25954969137907,1
512,63.183206617832184,1
513,63.10632759690285,1
514,63.029258401095866,1
515,62.952634741663935,1
516,62.877316420674326,1
517,62.80427235692739,1
518,62.73446740686894,1
519,62.66876373440027,1
520,62.6078653550148,1
521,62.55226419150829,1
522,62.50222165167332,1
523,62.45776928961277,1
524,62.41871475756168,1
525,62.38465881109238,1
526,62.35502894163132,1
527,62.32911357581615,1
528,62.30610912322998,1
529,62.28516305625439,1
530,62.26541887938976,1
531,62.24605713069439,1
532,62.226332226395606,1
533,62.20561138391495,1
534,62.183386336565015,1
535,62.15929487347603,1
536,62.13313444375992,1
537,62.104847985506055,1
538,62.07451806843281,1
539,62.042354612350465,1
540,62.008666734099386,1
541,61.97383969604969,1
542,61.938295794129374,1
543,61.9024688500166,1
544,61.86676906704903,1
545,61.83156092345715,1
546,61.79714144349098,1
547,61.76371676802635,1
548,61.73140952348709,1
549,61.700253909230234,1
550,61.67019928753376,1
551,61.64113833665848,1
552,61.61290837347507,1
553,61.58531856179237,1
554,61.55816597282887,1
555,61.53124484360218,1
556,61.50438323259353,1
557,61.47744226396084,1
558,61.45032425224781,1
559,61.42298252761364,1
560,61.39542068004608,1
561,61.36769274830818,1
562,61.33989962995052,1
563,61.31218303501606,1
564,61.284708102941515,1
565,61.25766434729099,1
566,61.23124052584171,1
567,61.20562161743641,1
568,61.18097408413887,1
569,61.157438502311706,1
570,61.135115580558775,1
571,61.1140686160326,1
572,61.0943199044466,1
573,61.075846961140634,1
574,61.058588945269584,1
575,61.042453083992,1
576,61.02731845140457,1
577,61.01304617166519,1
578,60.99948697686195,1
579,60.986489709615704,1
580,60.9739119040966,1
581,60.96162205338478,1
582,60.949510568380354,1
583,60.93748902201652,1
584,60.925493928194044,1
585,60.91349014282226,1
586,60.9014659512043,1
587,60.88943306803703,1
588,60.87742248058319,1
589,60.86547537922859,1
590,60.85364542484283,1
591,60.84198816776276,1
592,60.83055802464485,1
593,60.81940109848976,1
594,60.80855366706848,1
595,60.79803727030754,1
596,60.787861733436586,1
597,60.77801798701286,1
598,60.7684833574295,1
599,60.75922459006309,1
600,60.75019784927368,1
601,60.74135136365891,1
602,60.732632983922954,1
603,60.723991694450376,1
604,60.71537988066673,1
605,60.706760886907574,1
606,60.69810297012329,1
607,60.68939025878906,1
608,60.68061746239662,1
609,60.67179327249527,1
610,60.66293280482292,1
611,60.654068558216096,1
612,60.64523416519165,1
613,60.6364723277092,1
614,60.627825747728345,1
615,60.6193386387825,1
616,60.611050301790236,1
617,60.6029966366291,1
618,60.595207874774935,1
619,60.58770253300667,1
620,60.5804915702343,1
621,60.573578387498856,1
622,60.56695580482483,1
623,60.56061059594154,1
624,60.55452273249626,1
625,60.54866878509522,1
626,60.54302078962326,1
627,60.53755153775215,1
628,60.532233065366746,1
629,60.527043076753614,1
630,60.521957008838655,1
631,60.51696125745773,1
632,60.512044863700865,1
633,60.507199136018755,1
634,60.502423696517944,1
635,60.49772156834602,1
636,60.493098797798154,1
637,60.48856369853019,1
638,60.48412911891937,1
639,60.47980299472809,1
640,60.475595906972885,1
641,60.471516547203066,1
642,60.467567938566205,1
643,60.463755371570585,1
644,60.46007355570793,1
645,60.45652022361755,1
646,60.45308555006981,1
647,60.44976046562195,1
648,60.44652909874916,1
649,60.443379356861115,1
650,60.4402946126461,1
651,60.43726163983345,1
652,60.43426570057869,1
653,60.43129508018494,1
654,60.428342220783236,1
655,60.42539918661117,1
656,60.42246333241462,1
657,60.41953276872635,1
658,60.41661014080047,1
659,60.41370187282562,1
660,60.41081212162971,1
661,60.4079499566555,1
662,60.405124069452285,1
663,60.40234315156937,1
664,60.39961627244949,1
665,60.39694947838783,1
666,60.3943484377861,1
667,60.391819196939466,1
668,60.38936326742172,1
669,60.38698102712631,1
670,60.38467020869255,1
671,60.38243005633354,1
672,60.38025490164757,1
673,60.378140209913255,1
674,60.37607955694199,1
675,60.374068785905834,1
676,60.3721007168293,1
677,60.370172704458234,1
678,60.36827908039093,1
679,60.366417199373245,1
680,60.36458630561828,1
681,60.362784131765366,1
682,60.36101256728172,1
683,60.359272745847704,1
684,60.35756580114364,1
685,60.355895512104034,1
686,60.354263768196105,1
687,60.35267359256744,1
688,60.351127252578735,1
689,60.34962663769722,1
690,60.34817212581635,1
691,60.34676485061645,1
692,60.345403678417206,1
693,60.3440878534317,1
694,60.34281397461891,1
695,60.34158053040505,1
696,60.340382230281826,1
697,60.33921642899513,1
698,60.338078591823574,1
699,60.33696607351303,1
700,60.33587358355522,1
701,60.334798098802565,1
702,60.33373810768127,1
703,60.33269172072411,1
704,60.331656670570375,1
705,60.330633335113525,1
706,60.32962020277977,1
707,60.32861954092979,1
708,60.327631349563596,1
709,60.326657896041866,1
710,60.32569918036461,1
711,60.324757847785946,1
712,60.323835787773135,1
713,60.3229333782196,1
714,60.32205137491226,1
715,60.32119204521179,1
716,60.32035425543785,1
717,60.319536494016646,1
718,60.31874027252197,1
719,60.31796445727348,1
720,60.317206403017046,1
721,60.316467243432996,1
722,60.31574319958687,1
723,60.31503351569176,1
724,60.314337813854216,1
725,60.31365344882011,1
726,60.3129807984829,1
727,60.312318351268765,1
728,60.31166799664497,1
0,48.56,2
1,48.61,2
2,48.57,2
3,48.58,2
4,48.56,2
5,48.45,2
6,48.45,2
7,48.44,2
8,48.43,2
9,48.39,2
10,48.37,2
11,48.36,2
12,48.4,2
13,48.41,2
14,48.37,2
15,48.35,2
16,48.3,2
17,48.32,2
18,48.29,2
19,48.27,2
20,48.22,2
21,48.18,2
22,48.18,2
23,48.16,2
24,48.14,2
25,48.15,2
26,48.12,2
27,48.13,2
28,48.16,2
29,48.19,2
30,48.17,2
31,48.2,2
32,48.21,2
33,48.23,2
34,48.27,2
35,48.3,2
36,48.33,2
37,48.28,2
38,48.24,2
39,48.23,2
